analysis,model,oracle,contrast,N_historical,N_v13,estimate_historical,estimate_v13,ci_low_historical,ci_low_v13,ci_high_historical,ci_high_v13,holm_historical,holm_v13,significance_historical,significance_v13,historical_precision,claim_impact
STABILITY_SUPPLEMENTAL,GEMINI,ALPHA,C4R-C4,575,575,-0.008518221863576,-0.008518221863576,-0.0591044676573567,-0.0610421554024413,0.0380095783351154,0.0378151023797032,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,BETA,C4R-C4,575,575,-0.0009036197260419,-0.0009036197260419,-0.0097952361618782,-0.0094868234417762,0.0093014631181888,0.0099880322048256,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,GAMMA,C4R-C4,575,575,0.0011339901689739,0.0011339901689739,-0.0160189159533769,-0.0165357650578306,0.0166735114623341,0.0168589931280667,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,ALPHA,C6-E-C4R,575,575,-0.0020499375230224,-0.0020499375230224,-0.0501236058534523,-0.0519349528555354,0.0454758919637825,0.0459375451140831,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,BETA,C6-E-C4R,575,575,0.0036468134567291,0.0036468134567291,-0.0006002236142825,-0.0006728379265708,0.0083489402092096,0.0082835633762464,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,GAMMA,C6-E-C4R,575,575,-0.0040873431180066,-0.0040873431180066,-0.0180475457312366,-0.0176183071368251,0.0098341052426878,0.0097636145308219,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,ALPHA,C4R-C4,575,575,0.1150247223394299,0.1150247223394299,0.0680464126622876,0.0678559425532641,0.166022491666026,0.167756147009783,,0.0191980801919808,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,BETA,C4R-C4,575,575,0.0347038551005181,0.0347038551005181,0.0144940491874014,0.0147261927174022,0.0603067440231186,0.0605532862069967,,0.0191980801919808,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,GAMMA,C4R-C4,575,575,0.0271389797500414,0.0271389797500414,0.0115902188322246,0.011169069930616,0.0452762707710158,0.0448134361200914,,0.068993100689931,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,ALPHA,C6-E-C4R,575,575,0.0586446525913185,0.0586446525913185,-0.0121857615238021,-0.0132957745850209,0.1329283275126794,0.1320064534320952,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,BETA,C6-E-C4R,575,575,-0.0037627747426372,-0.0037627747426372,-0.0320330466200413,-0.0319979638563037,0.0222191297222566,0.021218532457129,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GEMINI,GAMMA,C6-E-C4R,575,575,0.0224447176496353,0.0224447176496353,-0.0020062572615605,-0.00272001952238,0.0488721269320955,0.0486187647867651,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,ALPHA,C4R-C4,575,575,0.1181270705137651,0.1181270705137651,0.0730435431471299,0.073103200202149,0.1675865935572422,0.1677393870611516,,0.0191980801919808,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
