table_id,row_id,chapter,analysis_id,statistical_path,model,oracle,reasoning_regime,execution_policy,population,action_space,budget,information_condition,lhs,rhs,N,estimate,ci_low,ci_high,raw_p,holm_p,canonical_file,canonical_key_sha256
SUPPLEMENTAL,SUPPLEMENTAL_0464,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C5,C4,575,-0.0185250162845019,-0.0550862571420384,0.018013223656838,0.314968503149685,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,dcc1053dbcf9f0ed3da0a87dbccf80464020ddde8e839e36604b76dab07fe032
SUPPLEMENTAL,SUPPLEMENTAL_0465,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C4R,C4,575,0.0122270227924374,-0.0018859766196359,0.0270592202289126,0.0855914408559144,0.6847315268473152,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,ca6be1f578f4932b7e3267c9076fc4b87492fab28c778000d92dea8307f0e708
SUPPLEMENTAL,SUPPLEMENTAL_0466,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C4R,575,0.0427412929181628,0.0225456099970275,0.0643938148867415,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7121fbcadeceae8eb1abd8c39c25d41172d44aa5763fe092ce80588d44d5f0a7
SUPPLEMENTAL,SUPPLEMENTAL_0467,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C6-EX,575,0.0227744302086518,0.0016031815717502,0.0446250174362269,0.0323967603239676,0.2915708429157084,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a3a6da34791f96b5a9ae86b23dba8791f3bb1377be9bee36d3af140d5b010919
SUPPLEMENTAL,SUPPLEMENTAL_0468,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C4R,C4,575,0.1434374494292223,0.0959023767248489,0.1966715965479348,0.0001999800019998,0.0011998800119988,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c6ba3d80304d86a51275a6c8a61f0b20286e7cbe4a98d299d77440ebf4290f1f
SUPPLEMENTAL,SUPPLEMENTAL_0469,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C4R,575,-0.0022336536789492,-0.0660218486230571,0.0619026222271363,0.9473052694730528,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,44b54f49c839b78bc811562d091a09ae820b3d4dd366a50cdfe904e849b2fefc
SUPPLEMENTAL,SUPPLEMENTAL_0470,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C4R,C4,575,0.019917651301469,0.0080261822246473,0.0340577998643317,0.0021997800219978,0.010998900109989,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,76e2d2034d4472ab4d1ace4e3d974d19fe75c2a71cb825fd20fe449903ae86ae
SUPPLEMENTAL,SUPPLEMENTAL_0471,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C4R,575,0.0221277570549341,0.0017472790333367,0.0425629223046162,0.0331966803319668,0.1327867213278672,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b268bba13b3c913861906514192aa56214648062317f0ef52e76850cf02ea3f1
SUPPLEMENTAL,SUPPLEMENTAL_0472,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C4R,C4,575,0.0145741505369609,-0.0043290338647033,0.0336034341184104,0.1305869413058694,0.3917608239176082,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,1e26df743fe3e3d8ae8170f460d5c2bb1603cfa097ef6d69a546e5c0cb07cdd4
SUPPLEMENTAL,SUPPLEMENTAL_0473,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C4R,575,0.0020470376236996,-0.0236679623523714,0.0268658212037045,0.8543145685431457,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,ca22a7632885d20b1b11cae3efe1e43c016ddb605c08139fdd2a72dbb555e7ee
SUPPLEMENTAL,SUPPLEMENTAL_0474,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0203331720559225,-0.0521046484882428,0.0088479060267952,0.1793820617938206,0.5381461853814618,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,0c236dd399fcac81b63b2e6d8fe1b34bd0794b3f44e6be9c5c1d30075d4f054d
SUPPLEMENTAL,SUPPLEMENTAL_0475,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0370327081794462,-0.0099644611541514,0.0864806341953157,0.1205879412058794,0.4823517648235176,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,0371cbac7da62348452b3e6a885683a4e23636723345647e995a2a32b45aa374
SUPPLEMENTAL,SUPPLEMENTAL_0476,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0039390710537549,-0.0081275488338229,-0.0007933841961855,0.0043995600439956,0.0263973602639736,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4e82dd835750b979e44a9d8c3dc461348535382fd83faedb4fddb24477df3cb9
SUPPLEMENTAL,SUPPLEMENTAL_0477,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0086610773664386,1.0481929178638188e-05,0.020203704723245,0.0491950804919508,0.245975402459754,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,ef93adead44bfa80163f59c0e9b6a39287a14ee9239bccb5782ba8b30aac94d9
SUPPLEMENTAL,SUPPLEMENTAL_0478,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0051610701653675,-0.0202026011327141,0.0101187905984363,0.4871512848715128,0.9115088491150884,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,e3857cb313b088d10930d94f67edd97902b2b80c0724d15478b8674abced60ca
SUPPLEMENTAL,SUPPLEMENTAL_0479,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0078455967302778,-0.0134254993980943,0.0281063787967447,0.4557544245575442,0.9115088491150884,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,369abd2082739777281b51e7aa2ccf52f575e708e1076ecffc1412fdd1c1c339
SUPPLEMENTAL,SUPPLEMENTAL_0480,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,563,-0.0137002821406071,-0.0497702793799566,0.0174117154924612,0.4445555444455554,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7f9d1b07042bf8b24ce94f83cfb1f7410c25ab57b25ff27cd439f383d2da3775
SUPPLEMENTAL,SUPPLEMENTAL_0481,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,559,0.0762490214675272,0.0292565671429749,0.126157564178076,0.0013998600139986,0.0083991600839916,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,2174704904201b1ad8c986d87532dd6a9c6132bda40b340d49beb263bfce7403
SUPPLEMENTAL,SUPPLEMENTAL_0482,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,563,-0.001714064825477,-0.0168222250498303,0.01311015424194,0.8223177682231777,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9b4a6fc205f69b12ccdd8749602aaeeed144048c9c4a1e52634017303f7b07c0
SUPPLEMENTAL,SUPPLEMENTAL_0483,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,559,0.0200020074320156,0.0020140494612158,0.0393923922780027,0.02999700029997,0.11998800119988,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7e64cfda88e7e45bb98c3595b6c1ca73fdf46385bfefb4f5314413cba66b9746
SUPPLEMENTAL,SUPPLEMENTAL_0484,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,563,-0.0020226269145952,-0.0143355643155523,0.0097513763163643,0.7453254674532547,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,e1ea7d2cdf3fcac8e1c206465cc04168154558931cedb79497b5f2364e9c3d27
SUPPLEMENTAL,SUPPLEMENTAL_0485,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,559,0.019253086268932,0.0037250244773222,0.0357691778011108,0.0165983401659834,0.082991700829917,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,09db8e375d56705e13f5bd737103498de7b1c4963f6e13943453f73ba8e8a794
SUPPLEMENTAL,SUPPLEMENTAL_0486,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,552,0.0253683899218115,0.0036578664377552,0.0534670312984585,0.0165983401659834,0.0497950204979502,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,6632a5e4274fd251744f95ef8af0de944b9d76298159bd6a63119e6045e38ed8
SUPPLEMENTAL,SUPPLEMENTAL_0487,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.078380832414119,0.0365731529932458,0.1222149823842834,0.0001999800019998,0.0011998800119988,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a957f53e2616afdfc533da311a9effaa3bec70a9d4afc09bea6fb67a0f955227
SUPPLEMENTAL,SUPPLEMENTAL_0488,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,552,0.0061936974047854,0.0004253706228327,0.0167865732302524,0.016998300169983,0.0497950204979502,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,f5c3bd45aba0f8d514d974be6e3f4e5b97eb32280e737bc363a9d5487f4241b7
SUPPLEMENTAL,SUPPLEMENTAL_0489,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.0297893198008741,0.0107887950536104,0.0523007143350974,0.0013998600139986,0.0055994400559944,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,3a9f2e26df5ce42c38aec2ff48b3a0a2da055afe36a033469097bd37192ac7a7
SUPPLEMENTAL,SUPPLEMENTAL_0490,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,552,0.0036938572122802,-0.0019607381251364,0.0109105173165586,0.252974702529747,0.252974702529747,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,3e64af6b426cb5cf0d6c03c476e2f86ff4de62f87a2ed19afa8b9e81293a7b77
SUPPLEMENTAL,SUPPLEMENTAL_0491,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.0376471067945168,0.0177433906271381,0.0586120005787931,0.0007999200079992,0.003999600039996,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,35d3e780fb0552ccb7d6bf1d28600196316b7757d07807add19988716a53b344
SUPPLEMENTAL,SUPPLEMENTAL_0492,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,B1,IC-b,C5,C4,557,0.0055946645265029,-0.0522146881899832,0.0650286944557853,0.8353164683531646,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,dd7d1797b4434ba25f7689f039dcd97584774062a9bb269ed63340645228a151
SUPPLEMENTAL,SUPPLEMENTAL_0493,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,552,0.0109579751940614,-0.0005688227310619,0.0296045168657961,0.081991800819918,0.573942605739426,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,0ec65f7872ae343d45cc8a608a96bfebccfabf568c6eacf2744f264c51b8dfbe
SUPPLEMENTAL,SUPPLEMENTAL_0494,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.1226091202194142,0.0721327527963726,0.1776044714137768,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,3dab4f93a9c70956f963434888c185a7170d9d9c03c43975337edc0d3bc5ffc8
SUPPLEMENTAL,SUPPLEMENTAL_0495,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C6-EX,557,0.1291152767224391,0.0697318036536541,0.1910539631308018,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4c1eceba5b7c6c5ef19b509c5b610d7f802d2648d7b84325a6714765a6214c84
SUPPLEMENTAL,SUPPLEMENTAL_0496,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,B1,IC-b,C5,C4,557,0.0031751334005667,-0.0158475709972824,0.01917301313179,0.6605339466053395,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,43a45087226e2da1684ce2f7fac515b2d130f5b45f3eb947894efeb7d1aa12dd
SUPPLEMENTAL,SUPPLEMENTAL_0497,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,552,0.000581687808158,-0.0012152017730199,0.0021603118021975,0.4773522647735226,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9d38123d43acba41916e1d7e38471e82c47549b9b33a897f37be04506e89dc8f
SUPPLEMENTAL,SUPPLEMENTAL_0498,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.0242438475234387,0.0071388729584362,0.045093016164139,0.0035996400359964,0.035996400359964,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b0bbe721c982a79bedf2f69adba6d314d193f4cd4ccc51bdc7ab6ffc276382ee
SUPPLEMENTAL,SUPPLEMENTAL_0499,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C6-EX,557,0.014619185939813,-0.0067708762953453,0.0363933299676089,0.1783821617838216,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9ac3f66960d5dafb7370ca5f687b50f457a4a530d339e58ce7f151adfbcf92f4
SUPPLEMENTAL,SUPPLEMENTAL_0500,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,B1,IC-b,C5,C4,557,0.0042025178993226,-0.0200452198997251,0.0305851703381996,0.7555244475552445,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,88bc21b0ad97f0a32c97c8ea5f53870542bcfad04e865bdb4b2deaa302ceabf1
SUPPLEMENTAL,SUPPLEMENTAL_0501,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,B1,IC-b,C4R,C4,552,0.0015754339321178,-0.0029611096003597,0.0082396884021141,0.6397360263973603,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,5bf24668cffeb5a91f18d29edeea3341f39589c8f7063274623d4be304e950e3
SUPPLEMENTAL,SUPPLEMENTAL_0502,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C4R,558,0.027186325341152,0.0045979391965535,0.0496820842464964,0.0207979202079792,0.1663833616638336,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9375dcbefc87240614b85a5879408b50dc4a990f0c2b27dc05d335aece751167
SUPPLEMENTAL,SUPPLEMENTAL_0503,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,B1,IC-b,C6-E,C6-EX,557,0.0278024243492918,0.0053035942604893,0.0525810010300666,0.0155984401559844,0.1403859614038596,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,eab5f3c2c06f81653cd25d2a55b9913196cc3894a42cecb416633c4a04507f61
SUPPLEMENTAL,SUPPLEMENTAL_0504,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C4R,C4,553,0.0158861571797472,-0.0023965105661638,0.0393703445747061,0.1053894610538946,0.442955704429557,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,5d738efb8c12e5600228a6bd69917938a7bbc2761e12683249936ee035a8aa4f
SUPPLEMENTAL,SUPPLEMENTAL_0505,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,564,0.0320294836686725,-0.0045339238781679,0.0691810169457663,0.0885911408859114,0.442955704429557,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,73364fb8b179e2b3cd5af05a2e8c46f54cc6558959f6e9bf6004b39e93a318c1
SUPPLEMENTAL,SUPPLEMENTAL_0506,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C4R,C4,553,0.0013311334995102,-0.0042925886621992,0.0067046766237656,0.6021397860213978,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,34109dfe005a7c1cf4ac3f9e5ba32758c025ee6ad47e54597af8c3f95916f57d
SUPPLEMENTAL,SUPPLEMENTAL_0507,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,564,0.0036421043064396,-0.0095690372737661,0.0139791312153273,0.5003499650034996,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,06807fe7385003b58c8c866d179666545efc6ca18f922e970b65f842b3b1262f
SUPPLEMENTAL,SUPPLEMENTAL_0508,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C4R,C4,553,0.0032962983732766,-0.0083065467695141,0.0157961550618322,0.5775422457754225,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,461ebd68ee0aa4a48626dd5daee9cf4c99ab6f7147132ff3bf59e54e30f1f056
SUPPLEMENTAL,SUPPLEMENTAL_0509,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,CANDIDATE9,B1,IC-b,C6-E,C4R,564,0.0256011863452493,0.0040151774486233,0.0490336037382583,0.0193980601939806,0.1163883611638836,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,030721ef6d9046dbf2df08b1c66f62a2375f379266ea75201cea4317334e386a
SUPPLEMENTAL,SUPPLEMENTAL_0510,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C5,C4,566,-0.0839673968997822,-0.1523879463444146,-0.0173377527007469,0.0143985601439856,0.0791920807919208,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,e074364c023701f597b704d2ad89e9c9d25ed1266546db13ff7e653f22ff4d72
SUPPLEMENTAL,SUPPLEMENTAL_0511,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C4R,C4,567,0.0593825755130106,0.0207830958215348,0.1008674441342547,0.0023997600239976,0.0197980201979802,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c6b9d2f96b7862899219fd64542f2c62cd67ce6b6481c018ac7d2ddc5773eaef
SUPPLEMENTAL,SUPPLEMENTAL_0512,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C4R,567,0.2243043463838956,0.1541221105151577,0.2982877394239565,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,0d5e24287cf149b26e9ea2e4093a5f92bbd716598f759ed7c7a9806134bc1580
SUPPLEMENTAL,SUPPLEMENTAL_0513,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C6-EX,565,0.0934556553849253,0.0192124134048489,0.1699314142425972,0.0131986801319868,0.0791920807919208,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,93e74c3664b8e25c45cc1fe54ff5017d99fc24343ade374884691d871256b0d9
SUPPLEMENTAL,SUPPLEMENTAL_0514,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C5,C4,566,0.0037043477776551,-0.0178335262454325,0.0237618029179129,0.704929507049295,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,e59d6f7d3e4467d1f1da1f6eac2676816d5120ce27cca0bc281b92dc5679d857
SUPPLEMENTAL,SUPPLEMENTAL_0515,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C4R,C4,567,0.009644714043744,-0.0066106468932598,0.0258941298494723,0.2277772222777722,0.6833316668333166,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,41908bf0bf3c7d35b184e892d449954abcabc34cf90763a57b533841c7916c08
SUPPLEMENTAL,SUPPLEMENTAL_0516,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C4R,567,0.0446957664210784,0.0279047892932782,0.0640126534772602,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7b942e68cbd3a9bfba2ad42791222cb14cd5f9ce2519b6ca5957f190a421a8e7
SUPPLEMENTAL,SUPPLEMENTAL_0517,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C6-EX,565,0.0128967944872709,-0.0017920771565957,0.0277597994768936,0.085991400859914,0.343965603439656,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,683bb916b0c1ce0973b506121bf304b2943b666f7f59e00667c2868250f35375
SUPPLEMENTAL,SUPPLEMENTAL_0518,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C5,C4,566,-0.009733794652091,-0.0399534929453562,0.0200529251441518,0.5303469653034697,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,488fc0cd707ae09364566091652a48d072fc960db3c09350e78d66a0a7c7c630
SUPPLEMENTAL,SUPPLEMENTAL_0519,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C4R,C4,567,0.0144781842322044,0.0051038457117734,0.0255600119302459,0.0021997800219978,0.0197980201979802,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,00c9520883b53292bfeed3eaf03a48ee3887a066aea124374e11140ea1b93b58
SUPPLEMENTAL,SUPPLEMENTAL_0520,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C4R,567,0.0740703523162604,0.0427134849407898,0.1080727982172838,0.0001999800019998,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,ee582e230d32ee57d9e286df836de785e85f7191d2251c44461edd0492ba1c3a
SUPPLEMENTAL,SUPPLEMENTAL_0521,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C6-EX,565,0.0440805494573947,0.0115629400570676,0.0782463945647695,0.00999900009999,0.06999300069993,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c7de4259ef67f9b6b4bc81e679ebfffae51c13117223454c8b6d909869636e1b
SUPPLEMENTAL,SUPPLEMENTAL_0522,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C4R,C4,572,0.0553095383746368,0.021708816260627,0.0936024291341806,0.0007999200079992,0.0023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,a4a804ef196e902ac39f527594a23b4476a20e103534f2813eb62ea1c50b9d56
SUPPLEMENTAL,SUPPLEMENTAL_0523,6,PP_CONTRAST,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,HIGH,STRICT,PP,FREE8,BINF,IC-b,C6-E,C4R,568,0.2040707621288961,0.143550173722585,0.2677537255143847,0.0001999800019998,0.0011998800119988,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,59483e6c79a1e6ea85364512ec3c5613de6549350f57449f76c577f0ee06e156
